@relation sheep_weight

@attribute Eucl_A_B real
@attribute Eucl_A_C real
@attribute Eucl_A_D real
@attribute Eucl_B_C real
@attribute Eucl_B_D real
@attribute Eucl_C_D real
@attribute EquivalentDiameter real
@attribute AspectRatio real
@attribute Extent real
@attribute Solidity real
@attribute Area real
@attribute Perimeter real
@attribute K_0_19 real
@attribute K_20_39 real
@attribute K_40_59 real
@attribute K_60_79 real
@attribute K_80_99 real
@attribute K_100_119 real
@attribute K_120_139 real
@attribute K_140_159 real
@attribute K_160_180 real
@attribute Hu_0 real
@attribute Hu_1 real
@attribute Hu_2 real
@attribute Hu_3 real
@attribute Hu_4 real
@attribute Hu_5 real
@attribute Hu_6 real
@attribute Major_axis real
@attribute Minor_axis real
@attribute Weight real
@data

796.103636469524,305.4995908344232,822.1642171731874,532.4368507156506,343.92586410446074,661.5527189876858,536.9383700325809,1.5319148936170213,0.5529973330988804,0.8734136933461909,226432.5,2371.1870650053024,0,0,0,35,64,105,296,818,2596,0.0009162149050581652,3.809864301506539e-07,4.25767091584405e-11,4.312272565123054e-12,-1.288045793082821e-23,-2.077719490057573e-15,-5.69939251794849e-23,843.5334131155861,372.4631409995362,56.0
948.9963119001043,246.4163143949686,391.0460330958492,751.5510628027879,697.9290794916056,393.72071319655004,562.2635378535247,2.419437340153453,0.6712770961863925,0.9113736343398491,248296.0,2524.2825179100037,0,10,34,14,46,157,381,656,2744,0.0009593769755647878,4.791874948642529e-07,8.678283336717193e-11,2.0370001895975596e-11,7.699892670929867e-22,1.001606569926024e-14,3.750042777582553e-22,916.6511515194014,368.65690389188853,56.0
907.9603515572693,300.4330208216134,797.2960554273425,682.9611994835432,134.48048185517482,598.7027643163175,554.093919061222,2.284595300261097,0.7195315180902648,0.8749716516775857,241133.0,2521.40532040596,0,0,0,37,70,87,346,835,2876,0.0009553709511154571,4.793730994335635e-07,2.6621474757826383e-11,1.4371615240306689e-11,2.810912652438553e-22,9.939208014116338e-15,3.138971794981466e-24,902.3760538222103,360.5154733126259,56.0
919.7048439581038,625.614897520831,382.57678967757573,345.77015487170087,685.1175081692191,518.251869268216,558.9493146862714,2.340966921119593,0.6786632923996018,0.9092315473731211,245377.5,2582.726168990135,0,31,18,10,108,127,276,850,2852,0.0009397694421034359,4.348120485725383e-07,9.802551272658787e-11,2.169414440295138e-11,8.833870266601323e-22,9.865818234458203e-15,4.695445466882123e-22,896.7477291852234,375.4791595469552,56.0
893.1097356988109,615.5103573458371,403.8972641650349,363.14184556451215,625.5445627611193,514.068088875394,546.2718845210819,2.2323232323232323,0.6695147173088349,0.8663523436532565,234373.0,2573.3708305358887,0,0,14,26,91,118,336,1148,2590,0.0009276528337878039,4.007295091649554e-07,7.703969851146813e-11,1.978281265756264e-11,7.000573645007037e-22,8.831998772346197e-15,3.261534419865715e-22,865.8916141173287,376.2163437440651,56.0
1051.9933459865608,421.8364612026798,804.8136430255144,687.9825579184403,277.5626055505316,498.5147941636236,584.2062588884505,2.9126760563380283,0.7302530852425968,0.8931590469113918,268054.0,2796.6845388412476,0,16,29,13,39,89,281,887,3307,0.001148492567265798,8.963438611169233e-07,3.398716429922475e-11,2.0792840399055794e-11,5.527294228342819e-22,1.9669618856638442e-14,4.6867614757356104e-24,1072.8514189442733,332.90170967075045,56.0
982.1985542648696,258.940147524481,415.12407783697637,792.941359748626,647.8348554994552,389.7717280665698,568.7344432181857,2.542105263157895,0.6920671243325706,0.8765397169336084,254044.0,2692.968809604645,0,0,31,20,64,96,375,970,2864,0.0010415299943564195,6.515016542268339e-07,4.827661847209393e-11,2.240223623314228e-11,7.267831509320079e-22,1.6619802049714886e-14,1.2062403872239803e-22,981.0792105409068,349.3225817146456,56.0
948.3696536688634,323.1857051294194,909.6955534683018,680.7363660037563,314.25626485402006,731.1969638886638,570.2262753286179,1.917004048582996,0.5458928472183627,0.830926134404019,255378.5,2728.6084188222885,0,0,0,0,114,102,353,832,3157,0.0010871201441073491,7.102065404495138e-07,6.2992172110806e-11,1.6000730528337028e-11,3.975204852098538e-22,3.576132738207775e-15,-3.1627321086251625e-22,1005.0200747313733,357.64095956700595,56.0
1035.1951506841597,406.0443325549564,872.1341639908392,690.229671920876,330.2196238868914,636.2153723386444,578.0518083719808,2.0979591836734692,0.520995791312634,0.8088318236594003,262436.0,2744.4246532917023,0,0,0,1,58,138,397,788,3289,0.0011073673006319284,7.461304771350139e-07,8.279036015674882e-11,1.8614060393444696e-11,4.755079486930054e-22,2.2608126265489024e-15,-5.548380933822147e-22,1029.6183246528274,361.9391702387006,56.0
